,Id,SalePrice
393,1854,165070.0
394,1855,159500.0
395,1856,214400.0
396,1857,161110.0
397,1858,147121.7
398,1859,125700.2
399,1860,153335.9
400,1861,125700.2
401,1862,248797.9
402,1863,249297.9
403,1864,249297.9
404,1865,344263.7
405,1866,317150.4
406,1867,246127.3
407,1868,305919.4
408,1869,192220.1
409,1870,232539.3
410,1871,262959.5
411,1872,170317.0
412,1873,218377.5
413,1874,136715.0
414,1875,203307.8
415,1876,191715.0
416,1877,204727.8
417,1878,215099.8
418,1879,126490.0
419,1880,132307.0
420,1881,241200.0
421,1882,266847.7
422,1883,202150.0
423,1884,211400.0
424,1885,257044.4
425,1886,306090.0
426,1887,203979.1
427,1888,287009.6
428,1889,164469.9
429,1890,136325.0
430,1891,145850.0
431,1892,115250.0
432,1893,130930.0
433,1894,127840.5
434,1895,147590.0
435,1896,132080.0
436,1897,118315.0
437,1898,96670.0
438,1899,133220.0
439,1900,135295.0
440,1901,153355.0
441,1902,133940.0
442,1903,228350.0
443,1904,132115.0
444,1905,182250.0
445,1906,141990.0
446,1907,210327.2
447,1908,109090.0
448,1909,127080.0
449,1910,118200.0
450,1911,194243.2
451,1912,241822.8
452,1913,137590.0
453,1914,59570.0
454,1915,330725.5
455,1916,70750.0
456,1917,268014.8
457,1918,135240.0
458,1919,166530.0
459,1920,153870.0
460,1921,361378.4
461,1922,315557.8
462,1923,208900.0
463,1924,235527.2
464,1925,220747.0
465,1926,346340.0
466,1927,134240.0
467,1928,155390.0
468,1929,129570.0
469,1930,124880.0
470,1931,141210.0
471,1932,134310.0
472,1933,159420.0
473,1934,196280.0
474,1935,181624.0
475,1936,187480.0
476,1937,182670.0
477,1938,165598.0
478,1939,241350.0
479,1940,204210.0
480,1941,180130.0
481,1942,192020.0
482,1943,195600.0
483,1944,309943.2
484,1945,349540.0
485,1946,162880.0
486,1947,272467.4
487,1948,187875.0
488,1949,232990.0
489,1950,168304.0
490,1951,267758.6
491,1952,242787.9
492,1953,160910.0
493,1954,204200.0
494,1955,133300.0
495,1956,283681.2
496,1957,174780.0
497,1958,310900.0
498,1959,146372.1
499,1960,117665.0
500,1961,117280.0
501,1962,93740.0
502,1963,99040.0
503,1964,118300.0
504,1965,149540.0
505,1966,146720.0
506,1967,292506.0
507,1968,391044.4
508,1969,353800.0
509,1970,405552.1
510,1971,402008.7
511,1972,380746.1
512,1973,295481.2
513,1974,320968.2
514,1975,425798.1
515,1976,287543.4
516,1977,337450.0
517,1978,333976.1
518,1979,334640.7
519,1980,191788.4
520,1981,326578.0
521,1982,207320.0
522,1983,203570.0
523,1984,165313.5
524,1985,198708.5
525,1986,224912.0
526,1987,173337.0
527,1988,181340.0
528,1989,192640.0
529,1990,213221.0
530,1991,208367.8
531,1992,204240.0
532,1993,173383.0
533,1994,270825.0
534,1995,182240.0
535,1996,266158.0
536,1997,295334.3
537,1998,333091.7
538,1999,243279.0
539,2000,313731.3
540,2001,258625.0
541,2002,236557.8
542,2003,253861.3
543,2004,262620.2
544,2005,235150.0
545,2006,208271.2
546,2007,246523.0
547,2008,205366.0
548,2009,195840.0
549,2010,189780.0
550,2011,149849.0
551,2012,179502.9
552,2013,181077.2
553,2014,198720.0
554,2015,187090.0
555,2016,199611.0
556,2017,214740.0
557,2018,128050.0
558,2019,135130.0
559,2020,122700.0
560,2021,116690.0
561,2022,181290.0
562,2023,151350.0
563,2024,219550.0
564,2025,331393.1
565,2026,188452.9
566,2027,155513.3
567,2028,149100.4
568,2029,172303.4
569,2030,290050.0
570,2031,245217.6
571,2032,256222.0
572,2033,275068.6
573,2034,170983.3
574,2035,200125.0
575,2036,185650.0
576,2037,187150.0
577,2038,316133.5
578,2039,214550.0
579,2040,409828.0
580,2041,286700.0
581,2042,201900.0
582,2043,173050.0
583,2044,192700.0
584,2045,229780.0
585,2046,141890.5
586,2047,148905.0
587,2048,135680.0
588,2049,143770.0
589,2050,177390.0
590,2051,104540.0
591,2052,134740.0
592,2053,143080.0
593,2054,91350.0
594,2055,150290.0
595,2056,130545.0
596,2057,128580.0
597,2058,208420.0
598,2059,131705.0
599,2060,162900.0
600,2061,171090.0
601,2062,140340.0
602,2063,125252.5
603,2064,145650.0
604,2065,118964.3
605,2066,170682.4
606,2067,119430.0
607,2068,140790.5
608,2069,93080.0
609,2070,124690.0
610,2071,90898.0
611,2072,121790.0
612,2073,138615.0
613,2074,172750.0
614,2075,148623.7
615,2076,127512.5
616,2077,145375.0
617,2078,128260.0
618,2079,136400.0
619,2080,114952.5
620,2081,121440.0
621,2082,137010.0
622,2083,129100.0
623,2084,113767.5
624,2085,125490.0
625,2086,126768.3
626,2087,126000.0
627,2088,113300.8
628,2089,94900.0
629,2090,137485.0
630,2091,123700.0
631,2092,134340.0
632,2093,127240.0
633,2094,126540.0
634,2095,141093.2
635,2096,94165.0
636,2097,93490.0
637,2098,132030.0
638,2099,62331.1
639,2100,107995.9
640,2101,126880.0
641,2102,152159.0
642,2103,109800.0
643,2104,130900.0
644,2105,126517.4
645,2106,71590.0
646,2107,238197.9
647,2108,116738.0
648,2109,113050.0
649,2110,123450.0
650,2111,161560.1
651,2112,128895.0
652,2113,116000.0
653,2114,99790.0
654,2115,149730.0
655,2116,112300.0
656,2117,153250.9
657,2118,122600.0
658,2119,107850.0
659,2120,117500.0
660,2121,125442.5
661,2122,103090.0
662,2123,79100.0
663,2124,184790.0
664,2125,126700.0
665,2126,153375.0
666,2127,135783.4
667,2128,126050.0
668,2129,103000.0
669,2130,140240.0
670,2131,150310.0
671,2132,122870.0
672,2133,117840.0
673,2134,135590.0
674,2135,104470.0
675,2136,82700.4
676,2137,112840.0
677,2138,144585.0
678,2139,154640.0
679,2140,134480.0
680,2141,139275.0
681,2142,129180.0
682,2143,144342.4
683,2144,120220.0
684,2145,132850.0
685,2146,169240.0
686,2147,139880.0
687,2148,134740.0
688,2149,134050.0
689,2150,251900.0
690,2151,135940.1
691,2152,164890.0
692,2153,146240.0
693,2154,118490.0
694,2155,124590.0
695,2156,204350.0
696,2157,238300.0
697,2158,233122.5
698,2159,223600.0
699,2160,160264.2
700,2161,264965.9
701,2162,410701.3
702,2163,322102.7
703,2164,260783.7
704,2165,188425.0
705,2166,144095.0
706,2167,197620.0
707,2168,209105.0
708,2169,187280.0
709,2170,216807.8
710,2171,144115.0
711,2172,145715.0
712,2173,154915.8
713,2174,225829.0
714,2175,301366.7
715,2176,319690.2
716,2177,249929.0
717,2178,223050.0
718,2179,146220.0
719,2180,204190.0
720,2181,189118.4
721,2182,227607.0
722,2183,195179.3
723,2184,138680.0
724,2185,141240.0
725,2186,146045.0
726,2187,147780.0
727,2188,157600.0
728,2189,174410.0
729,2190,102715.9
730,2191,106600.0
731,2192,84285.0
732,2193,99980.0
733,2194,114880.0
734,2195,121207.5
735,2196,106165.9
736,2197,120750.0
737,2198,151635.0
738,2199,174550.0
739,2200,149540.0
740,2201,130807.5
741,2202,208300.0
742,2203,159190.0
743,2204,180600.0
744,2205,118565.0
745,2206,127780.0
746,2207,246029.3
747,2208,202040.0
748,2209,188070.0
749,2210,111850.0
750,2211,119700.0
751,2212,114040.0
752,2213,110890.0
753,2214,131700.0
754,2215,105460.0
755,2216,151220.0
756,2217,57386.1
757,2218,95640.4
758,2219,69265.0
759,2220,68940.0
760,2221,315375.5
761,2222,238700.0
762,2223,252216.1
763,2224,212191.0
764,2225,146735.8
765,2226,168600.0
766,2227,182900.0
767,2228,280530.5
768,2229,226766.5
769,2230,157590.0
770,2231,207233.0
771,2232,181939.0
772,2233,175820.0
773,2234,240400.0
774,2235,215150.0
775,2236,273756.5
776,2237,336350.0
777,2238,203657.8
778,2239,121150.0
779,2240,162390.0
780,2241,151390.0
781,2242,143976.0
782,2243,130840.0
783,2244,84000.0
784,2245,85230.0
785,2246,133050.0
786,2247,108800.4
787,2248,122780.0
788,2249,122940.0
789,2250,134515.0
790,2251,132210.0
791,2252,176230.0
792,2253,155119.6
793,2254,181680.0
794,2255,195814.0
795,2256,177200.0
796,2257,192100.0
797,2258,169828.5
798,2259,184940.0
799,2260,152655.0
800,2261,191800.0
801,2262,200450.0
802,2263,325649.1
803,2264,422130.5
804,2265,164800.0
805,2266,291272.2
806,2267,372109.1
807,2268,352355.0
808,2269,165250.0
809,2270,186804.0
810,2271,257840.0
811,2272,192300.0
812,2273,160490.0
813,2274,184150.0
814,2275,162990.0
815,2276,170040.0
816,2277,205040.0
817,2278,161750.0
818,2279,117490.0
819,2280,121450.0
820,2281,179240.0
821,2282,184240.0
822,2283,102240.4
823,2284,104250.4
824,2285,138865.0
825,2286,123110.0
826,2287,328238.2
827,2288,253923.0
828,2289,411722.4
829,2290,415905.3
830,2291,312404.5
831,2292,387035.0
832,2293,429562.8
833,2294,376511.0
834,2295,433892.4
835,2296,309998.6
836,2297,310855.0
837,2298,299307.8
838,2299,374561.5
839,2300,297063.2
840,2301,264835.2
841,2302,233200.0
842,2303,240249.0
843,2304,244375.0
844,2305,196430.0
845,2306,196430.0
846,2307,197410.0
847,2308,228008.3
848,2309,274606.4
849,2310,223600.0
850,2311,190770.0
851,2312,175573.2
852,2313,178104.0
853,2314,171618.2
854,2315,173730.4
855,2316,173259.0
856,2317,181112.2
857,2318,176260.0
858,2319,170378.5
859,2320,189475.4
860,2321,237572.2
861,2322,167285.5
862,2323,168830.0
863,2324,154463.3
864,2325,227590.0
865,2326,169013.5
866,2327,213850.0
867,2328,218000.0
868,2329,183770.0
869,2330,179294.0
870,2331,341085.0
871,2332,357645.6
872,2333,302449.4
873,2334,252450.0
874,2335,252800.0
875,2336,344991.9
876,2337,198033.0
877,2338,285310.0
878,2339,235059.0
879,2340,382717.2
880,2341,229915.6
881,2342,253840.0
882,2343,224190.0
883,2344,227295.2
884,2345,260247.3
885,2346,220285.6
886,2347,197733.0
887,2348,218803.0
888,2349,152590.0
889,2350,273203.2
890,2351,259678.6
891,2352,251402.0
892,2353,194341.4
893,2354,138780.9
894,2355,141996.9
895,2356,151580.0
896,2357,191825.0
897,2358,195100.0
898,2359,129215.0
899,2360,117965.0
900,2361,139491.0
901,2362,267817.9
902,2363,139308.7
903,2364,149600.0
904,2365,206455.6
905,2366,199300.0
906,2367,253476.8
907,2368,201760.0
908,2369,227308.3
909,2370,165600.0
910,2371,168543.4
911,2372,167840.0
912,2373,260679.1
913,2374,305703.2
914,2375,262350.0
915,2376,268890.0
916,2377,339271.3
917,2378,141805.0
918,2379,206490.0
919,2380,146105.0
920,2381,156570.0
921,2382,184400.0
922,2383,211540.0
923,2384,238080.0
924,2385,154645.0
925,2386,137340.0
926,2387,136550.0
927,2388,109107.6
928,2389,131840.0
929,2390,137555.0
930,2391,137755.0
931,2392,113150.8
932,2393,157488.5
933,2394,148375.0
934,2395,190000.0
935,2396,143660.0
936,2397,204853.7
937,2398,118290.0
938,2399,68211.1
939,2400,63301.1
940,2401,108890.0
941,2402,136662.5
942,2403,144590.5
943,2404,145730.0
944,2405,156600.0
945,2406,132190.0
946,2407,116898.3
947,2408,128350.0
948,2409,129690.0
949,2410,158640.0
950,2411,123040.0
951,2412,162540.0
952,2413,134400.0
953,2414,134805.0
954,2415,138150.0
955,2416,135207.5
956,2417,131150.0
957,2418,123165.0
958,2419,138240.0
959,2420,129766.0
960,2421,146280.0
961,2422,118025.0
962,2423,138140.0
963,2424,167730.0
964,2425,171840.0
965,2426,128290.0
966,2427,127470.0
967,2428,181280.0
968,2429,119600.0
969,2430,131950.0
970,2431,99490.0
971,2432,126250.0
972,2433,142490.0
973,2434,148100.0
974,2435,158300.0
975,2436,107040.0
976,2437,107776.6
977,2438,126150.0
978,2439,112977.6
979,2440,131650.0
980,2441,102505.0
981,2442,108725.0
982,2443,115290.0
983,2444,129857.6
984,2445,81580.0
985,2446,118350.0
986,2447,241079.3
987,2448,151550.0
988,2449,118450.0
989,2450,158123.4
990,2451,127765.0
991,2452,222580.0
992,2453,109100.0
993,2454,145935.0
994,2455,108755.0
995,2456,133490.0
996,2457,116650.0
997,2458,97300.0
998,2459,116775.0
999,2460,148880.0
1000,2461,122100.0
1001,2462,138280.0
1002,2463,119490.0
1003,2464,131570.0
1004,2465,132970.0
1005,2466,114240.0
1006,2467,143890.0
1007,2468,94085.0
1008,2469,92450.4
1009,2470,172830.0
1010,2471,188880.0
1011,2472,173690.0
1012,2473,113570.0
1013,2474,108100.0
1014,2475,222975.0
1015,2476,111400.8
1016,2477,128840.0
1017,2478,170273.7
1018,2479,127340.0
1019,2480,141100.0
1020,2481,130730.0
1021,2482,135956.0
1022,2483,115600.0
1023,2484,124100.0
1024,2485,127475.0
1025,2486,147215.0
1026,2487,180790.0
1027,2488,152080.0
1028,2489,164820.0
1029,2490,157940.0
1030,2491,88480.0
1031,2492,194010.0
1032,2493,140850.0
1033,2494,149930.0
1034,2495,120361.1
1035,2496,245190.0
1036,2497,149040.0
1037,2498,124296.0
1038,2499,100200.0
1039,2500,117242.5
1040,2501,135590.0
1041,2502,146540.0
1042,2503,94830.0
1043,2504,184630.0
1044,2505,206607.7
1045,2506,266573.0
1046,2507,338642.0
1047,2508,255522.3
1048,2509,224670.0
1049,2510,232709.0
1050,2511,193237.9
1051,2512,213639.0
1052,2513,227260.0
1053,2514,246065.0
1054,2515,150800.0
1055,2516,164773.3
1056,2517,126200.0
1057,2518,137805.0
1058,2519,235186.8
1059,2520,212407.5
1060,2521,193340.0
1061,2522,219090.0
1062,2523,139340.0
1063,2524,139473.7
1064,2525,146080.0
1065,2526,141640.0
1066,2527,104590.0
1067,2528,125500.0
1068,2529,131450.0
1069,2530,114700.0
1070,2531,238580.0
1071,2532,230740.0
1072,2533,202990.0
1073,2534,255640.0
1074,2535,316206.0
1075,2536,246412.5
1076,2537,218900.0
1077,2538,197337.5
1078,2539,193635.0
1079,2540,172349.2
1080,2541,184064.0
1081,2542,153754.0
1082,2543,125240.0
1083,2544,129840.0
1084,2545,130540.0
1085,2546,137800.0
1086,2547,143746.0
1087,2548,149895.3
1088,2549,151880.0
1089,2550,368386.6
1090,2551,135850.0
1091,2552,107416.6
1092,2553,95560.0
1093,2554,111070.0
1094,2555,110380.0
1095,2556,106590.8
1096,2557,112915.0
1097,2558,160530.0
1098,2559,141300.0
1099,2560,139725.0
1100,2561,139595.0
1101,2562,142150.0
1102,2563,168220.0
1103,2564,161134.5
1104,2565,134495.0
1105,2566,155490.0
1106,2567,130350.0
1107,2568,179442.8
1108,2569,187005.0
1109,2570,111650.0
1110,2571,167124.5
1111,2572,190160.0
1112,2573,241360.0
1113,2574,325969.8
1114,2575,129577.6
1115,2576,122640.5
1116,2577,159633.4
1117,2578,103240.0
1118,2579,68511.1
1119,2580,138840.0
1120,2581,143879.6
1121,2582,112400.0
1122,2583,284073.8
1123,2584,167195.0
1124,2585,171860.5
1125,2586,202505.0
1126,2587,212795.6
1127,2588,145275.0
1128,2589,149261.0
1129,2590,220096.8
1130,2591,219850.0
1131,2592,226850.2
1132,2593,252720.0
1133,2594,171474.0
1134,2595,211685.6
1135,2596,322507.7
1136,2597,189533.2
1137,2598,258175.0
1138,2599,303731.6
1139,2600,155388.7
1140,2601,144470.0
1141,2602,87200.0
1142,2603,86350.0
1143,2604,83190.0
1144,2605,86200.0
1145,2606,140490.0
1146,2607,170220.0
1147,2608,200971.0
1148,2609,155020.0
1149,2610,121790.0
1150,2611,154420.0
1151,2612,156160.0
1152,2613,127980.0
1153,2614,118398.3
1154,2615,147262.5
1155,2616,135030.0
1156,2617,176930.0
1157,2618,181000.0
1158,2619,246390.0
1159,2620,182980.0
1160,2621,184700.0
1161,2622,185250.0
1162,2623,286044.3
1163,2624,249729.9
1164,2625,365281.3
1165,2626,178450.0
1166,2627,187445.6
1167,2628,388477.6
1168,2629,564530.9
1169,2630,358864.9
1170,2631,467923.4
1171,2632,380695.8
1172,2633,307390.0
1173,2634,358852.4
1174,2635,149765.0
1175,2636,203437.8
1176,2637,177413.6
1177,2638,262087.0
1178,2639,182319.0
1179,2640,161050.0
1180,2641,101700.0
1181,2642,189740.0
1182,2643,102800.4
1183,2644,128550.0
1184,2645,96280.4
1185,2646,90670.0
1186,2647,100100.0
1187,2648,130980.0
1188,2649,134838.3
1189,2650,138730.0
1190,2651,151224.0
1191,2652,465484.5
1192,2653,256028.0
1193,2654,247720.3
1194,2655,329350.0
1195,2656,322985.5
1196,2657,348152.4
1197,2658,289520.0
1198,2659,310153.2
1199,2660,328435.1
1200,2661,338691.9
1201,2662,351011.7
1202,2663,269892.2
1203,2664,298773.2
1204,2665,323269.1
1205,2666,302893.2
1206,2667,166652.7
1207,2668,177312.0
1208,2669,172689.5
1209,2670,290969.3
1210,2671,177858.0
1211,2672,173450.8
1212,2673,205287.4
1213,2674,206751.2
1214,2675,147961.5
1215,2676,185990.0
1216,2677,199725.0
1217,2678,268097.0
1218,2679,269100.0
1219,2680,264730.0
1220,2681,354900.0
1221,2682,331783.2
1222,2683,541781.1
1223,2684,298852.6
1224,2685,316511.3
1225,2686,252183.5
1226,2687,324996.3
1227,2688,244738.2
1228,2689,220276.8
1229,2690,470326.9
1230,2691,189520.0
1231,2692,132940.0
1232,2693,188740.0
1233,2694,140042.2
1234,2695,188130.0
1235,2696,180520.0
1236,2697,194130.0
1237,2698,205000.0
1238,2699,181290.0
1239,2700,173020.0
1240,2701,154393.2
1241,2702,121405.0
1242,2703,125000.0
1243,2704,137170.0
1244,2705,133240.0
1245,2706,120800.0
1246,2707,117905.0
1247,2708,135480.0
1248,2709,117625.0
1249,2710,132900.0
1250,2711,278932.8
1251,2712,352787.0
1252,2713,165918.1
1253,2714,150130.4
1254,2715,172042.4
1255,2716,170110.0
1256,2717,184833.5
1257,2718,240358.3
1258,2719,158433.7
1259,2720,152630.0
1260,2721,148795.0
1261,2722,158588.7
1262,2723,149255.0
1263,2724,130630.0
1264,2725,136550.0
1265,2726,143680.0
1266,2727,170500.0
1267,2728,182975.0
1268,2729,137500.0
1269,2730,142050.0
1270,2731,118840.0
1271,2732,117647.5
1272,2733,169413.7
1273,2734,137070.0
1274,2735,133095.0
1275,2736,136328.7
1276,2737,127012.5
1277,2738,140790.5
1278,2739,155520.0
1279,2740,127975.0
1280,2741,152090.0
1281,2742,152300.0
1282,2743,158550.0
1283,2744,147540.0
1284,2745,133000.0
1285,2746,127512.5
1286,2747,168390.0
1287,2748,132060.0
1288,2749,128990.0
1289,2750,123935.0
1290,2751,129037.5
1291,2752,245522.5
1292,2753,147740.0
1293,2754,183565.0
1294,2755,129449.0
1295,2756,94290.0
1296,2757,72052.2
1297,2758,86170.0
1298,2759,148430.0
1299,2760,152790.0
1300,2761,145930.0
1301,2762,147430.0
1302,2763,188905.0
1303,2764,179533.4
1304,2765,248482.8
1305,2766,145800.0
1306,2767,93990.0
1307,2768,129900.0
1308,2769,128955.0
1309,2770,153921.0
1310,2771,125450.0
1311,2772,124070.0
1312,2773,133540.0
1313,2774,139700.0
1314,2775,133330.0
1315,2776,150097.5
1316,2777,151624.0
1317,2778,128160.0
1318,2779,117850.0
1319,2780,113755.0
1320,2781,108965.0
1321,2782,96360.0
1322,2783,99124.7
1323,2784,128490.0
1324,2785,129600.0
1325,2786,85431.1
1326,2787,117090.0
1327,2788,93250.0
1328,2789,201990.0
1329,2790,106725.0
1330,2791,113590.0
1331,2792,91060.0
1332,2793,166820.0
1333,2794,104900.0
1334,2795,113600.0
1335,2796,112790.0
1336,2797,184390.0
1337,2798,125378.7
1338,2799,115157.5
1339,2800,87150.0
1340,2801,114280.0
1341,2802,129670.0
1342,2803,179958.2
1343,2804,167440.0
1344,2805,92511.1
1345,2806,98225.0
1346,2807,148215.0
1347,2808,151740.0
1348,2809,128825.0
1349,2810,135245.0
1350,2811,171190.0
1351,2812,148796.0
1352,2813,148781.0
1353,2814,169115.5
1354,2815,95871.1
1355,2816,239830.0
1356,2817,148400.0
1357,2818,132850.0
1358,2819,181593.0
1359,2820,134000.0
1360,2821,98235.0
